883	0.4

882	0.7

881	0.4

880	0.9

887	0.0

886	0.8

885	0.5

884	0.8

858	0.9

889	0.9

888	0.7

873	0.8

895	0.1

854	0.9

855	0.9

856	0.5

857	0.3

851	0.5

852	0.4

853	0.3

876	0.2

877	0.0

874	0.0

875	0.8

872	0.4

859	0.5

870	0.3

871	0.9

890	0.7

891	0.4

892	0.2

893	0.8

894	0.9

879	0.8

896	0.9

897	0.8

898	0.3

899	0.5

869	0.3

868	0.7

900	0.3

878	0.2

861	0.7

860	0.9

863	0.9

862	1.0

865	0.4

864	0.5

867	0.8

866	0.1

TP = 279
queries = 50
overall precision = 0.558
